175000,May 24 2013,922,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-232/home/145586167
60000,Apr 5 2013,865,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-160/home/145585850
90000,Feb 28 2013,865,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-143/home/145585301
40000,Dec 1 2012,920,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-249/home/145585740
140000,Oct 4 2012,835,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-247/home/58635639
93500,Aug 1 2012,864,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-114/home/58635630
50000,Jul 31 2012,916,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-307/home/145586149
70000,Mar 20 2012,921,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-158/home/145585990
26000,Nov 23 2011,835,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-24/home/40150487
39000,Nov 3 2011,835,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-113/home/58635611
43888,Nov 1 2011,921,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-85/home/58635154
46600,Oct 14 2011,835,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-301/home/40093003
69000,Oct 13 2011,835,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-216/home/145585513
119000,Sep 9 2011,901,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-129/home/58635568
43000,Aug 31 2011,903,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-76/home/145585424
50000,Feb 8 2011,850,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-94/home/145585461
40000,Jan 5 2011,844,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-252/home/145585844
184000,Dec 3 2010,834,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-313/home/145585339
105000,Oct 15 2010,899,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-47/home/58635166
58000,Feb 5 2010,886,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-171/home/145586524
128000,Nov 30 2009,856,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-331/home/145587118
122500,Oct 30 2009,912,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-340/home/145585459
108000,Oct 20 2009,835,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-210/home/145585846
154800,Oct 5 2009,835,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-6/home/145587122
58000,Jul 15 2009,912,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-270/home/145586026
58900,Dec 24 2008,835,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-97/home/145587156
118000,Oct 1 2008,835,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-246/home/145587106
72500,May 30 2008,835,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-286/home/21856415
74000,Apr 8 2008,835,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-45/home/113795850
154500,Apr 1 2008,835,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-235/home/145586007
61000,Nov 9 2007,868,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-339/home/145585462
64000,Aug 31 2007,851,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-30/home/145585923
122500,Jul 10 2007,795,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-305/home/58635589
117000,Apr 30 2007,840,http://www.redfin.com/CA/Mountain-View/1075-Park-Way-94043/unit-7/home/145585709
